销售日期	扫码销售时间	单品编码	销量(千克)	销售单价(元/千克)	销售类型	是否打折销售
2020-07-11	14:40:22.359	102900005116257	0.514 	8.00 	销售	否
2020-07-11	14:41:01.906	102900005125808	0.078 	25.80 	销售	否
2020-07-11	14:41:15.093	102900051010455	0.579 	9.00 	销售	否
2020-07-11	14:42:27.852	102900005116509	0.503 	4.00 	销售	否
2020-07-11	14:42:37.123	102900005116509	0.503 	4.00 	销售	否
2020-07-11	14:43:27.040	102900005116530	0.253 	19.80 	销售	否
2020-07-11	14:43:38.562	102900005115779	0.411 	10.00 	销售	否
2020-07-11	14:44:12.505	102900005116714	0.665 	14.00 	销售	否
2020-07-11	14:44:12.936	102900005117056	0.521 	10.00 	销售	否
2020-07-11	14:44:24.094	102900005115823	0.581 	10.00 	销售	否
2020-07-11	14:44:56.437	102900005116714	0.615 	14.00 	销售	否
2020-07-11	14:45:01.406	102900011008522	0.677 	8.00 	销售	否
2020-07-11	14:46:53.148	102900005115984	0.351 	6.00 	销售	否
2020-07-11	14:47:19.265	102900005115779	0.401 	4.60 	销售	是
2020-07-11	14:47:41.890	102900011008522	0.752 	8.00 	销售	否
2020-07-11	14:54:00.608	102900011009970	0.186 	1.70 	销售	是
2020-07-11	14:54:43.935	102900005115786	0.743 	5.00 	销售	否
2020-07-11	14:56:59.561	102900005125815	0.220 	10.00 	销售	否
2020-07-11	14:58:07.823	102900005116530	0.172 	19.80 	销售	否
2020-07-11	14:58:26.731	102900005116547	0.489 	8.00 	销售	否
2020-07-11	14:59:27.875	102900011009970	0.888 	7.00 	销售	否
2020-07-11	15:02:26.112	102900005117209	0.200 	14.00 	销售	否
2020-07-11	15:02:26.255	102900005116233	0.110 	10.00 	销售	否
2020-07-11	15:02:39.780	102900005125808	0.101 	25.80 	销售	否
2020-07-11	15:03:26.764	102900011000328	0.301 	12.00 	销售	否
2020-07-11	15:04:47.315	102900011009970	0.673 	7.00 	销售	否
2020-07-11	15:04:47.606	102900005118831	1.000 	6.90 	销售	否
2020-07-11	15:04:47.890	102900005116257	0.614 	8.00 	销售	否
2020-07-11	15:04:48.184	102900005115779	0.361 	10.00 	销售	否
2020-07-11	15:06:31.966	102900005116714	0.451 	14.00 	销售	否
2020-07-11	15:06:32.371	102900005116547	0.464 	8.00 	销售	否
2020-07-11	15:08:49.548	102900005116912	0.315 	14.00 	销售	否
2020-07-11	15:08:50.127	102900005118831	1.000 	6.90 	销售	否
2020-07-11	15:10:03.503	102900005116509	0.930 	4.00 	销售	否
2020-07-11	15:10:03.650	102900005115984	0.401 	6.00 	销售	否
2020-07-11	15:11:44.156	102900005116257	0.576 	8.00 	销售	否
2020-07-11	15:13:35.955	102900005115779	0.451 	10.00 	销售	否
2020-07-11	15:13:36.099	102900005125808	0.047 	25.80 	销售	否
2020-07-11	15:14:29.390	102900005115984	0.351 	6.00 	销售	否
2020-07-11	15:16:00.453	102900005116509	0.477 	4.00 	销售	否
2020-07-11	15:16:04.203	102900005117056	0.241 	10.00 	销售	否
2020-07-11	15:16:28.671	102900005119975	0.619 	6.00 	销售	否
2020-07-11	15:17:33.280	102900005116899	0.294 	15.40 	销售	是
2020-07-11	15:18:05.514	102900005125808	0.070 	24.50 	销售	是
2020-07-11	15:18:10.936	102900005116233	0.361 	9.60 	销售	是
2020-07-11	15:18:45.484	102900005115779	0.621 	10.00 	销售	否
2020-07-11	15:19:44.046	102900005115786	0.321 	5.00 	销售	否
2020-07-11	15:19:48.921	102900005116509	0.452 	4.00 	销售	否
2020-07-11	15:19:52.296	102900005125815	0.281 	10.00 	销售	否
2020-07-11	15:20:58.928	102900005116257	0.714 	8.00 	销售	否
2020-07-11	15:21:56.920	102900005118831	1.000 	6.50 	销售	是
2020-07-11	15:22:32.795	102900005123880	0.184 	11.20 	销售	是
2020-07-11	15:22:35.358	102900011008522	0.476 	7.50 	销售	是
2020-07-11	15:23:43.311	102900005116714	0.444 	13.10 	销售	是
2020-07-11	15:23:45.545	102900005123880	0.334 	11.20 	销售	是
2020-07-11	15:23:47.811	102900005115779	0.301 	9.40 	销售	是
2020-07-11	15:25:33.545	102900005115786	0.723 	4.30 	销售	是
2020-07-11	15:25:48.031	102900005115786	0.321 	5.00 	销售	否
2020-07-11	15:26:07.936	102900005125808	0.109 	25.80 	销售	否
2020-07-11	15:26:08.079	102900005116257	0.263 	8.00 	销售	否
2020-07-11	15:26:12.859	102900005115779	0.451 	10.00 	销售	否
2020-07-11	15:26:31.328	102900005125815	0.311 	10.00 	销售	否
2020-07-11	15:26:45.437	102900005116547	0.451 	8.00 	销售	否
2020-07-11	15:27:05.953	102900005116899	0.357 	16.00 	销售	否
2020-07-11	15:27:19.281	102900005116530	0.207 	19.80 	销售	否
2020-07-11	15:27:25.656	102900005116257	0.689 	8.00 	销售	否
2020-07-11	15:29:47.718	102900005116714	0.601 	14.00 	销售	否
2020-07-11	15:29:50.201	102900005118831	1.000 	6.90 	销售	否
2020-07-11	15:29:50.656	102900005115779	0.681 	10.00 	销售	否
2020-07-11	15:30:03.578	102900011000328	0.217 	12.00 	销售	否
2020-07-11	15:30:45.046	102900005115786	0.341 	5.00 	销售	否
2020-07-11	15:31:39.170	102900011001219	0.256 	18.00 	销售	否
2020-07-11	15:32:17.406	102900005115786	0.763 	5.00 	销售	否
2020-07-11	15:32:19.561	102900005117209	0.236 	14.00 	销售	否
2020-07-11	15:32:28.545	102900005116714	0.558 	14.00 	销售	否
2020-07-11	15:33:35.031	102900005118831	1.000 	6.90 	销售	否
2020-07-11	15:33:44.984	102900005115823	0.691 	10.00 	销售	否
2020-07-11	15:34:44.384	102900005115779	0.401 	10.00 	销售	否
2020-07-11	15:35:02.436	102900005116714	1.688 	14.00 	销售	否
2020-07-11	15:35:10.028	102900005125808	0.097 	25.80 	销售	否
2020-07-11	15:35:40.315	102900005117056	0.241 	10.00 	销售	否
2020-07-11	15:37:43.296	102900011009970	0.301 	7.00 	销售	否
2020-07-11	15:38:31.881	102900005116530	0.076 	19.80 	销售	否
2020-07-11	15:38:32.029	102900011008522	0.451 	8.00 	销售	否
2020-07-11	15:39:01.456	102900005116547	0.501 	8.00 	销售	否
2020-07-11	15:39:03.843	102900011008522	0.777 	8.00 	销售	否
2020-07-11	15:39:11.375	102900005116714	0.393 	14.00 	销售	否
2020-07-11	15:39:50.453	102900005116257	0.464 	8.00 	销售	否
2020-07-11	15:40:00.562	102900005116899	0.626 	16.00 	销售	否
2020-07-11	15:40:30.233	102900011008522	0.827 	8.00 	销售	否
2020-07-11	15:40:56.856	102900011008522	0.539 	8.00 	销售	否
2020-07-11	15:40:57.145	102900005115779	0.371 	10.00 	销售	否
2020-07-11	15:42:07.514	102900011009970	0.487 	7.00 	销售	否
2020-07-11	15:42:50.628	102900005115779	0.461 	10.00 	销售	否
2020-07-11	15:42:50.779	102900005116257	0.489 	8.00 	销售	否
2020-07-11	15:42:51.074	102900005125815	0.381 	10.00 	销售	否
2020-07-11	15:43:25.328	102900005115908	0.301 	8.00 	销售	否
2020-07-11	15:46:01.500	102900005115786	0.321 	5.00 	销售	否
2020-07-11	15:46:07.890	102900005116530	0.167 	19.80 	销售	否
2020-07-11	15:46:13.109	102900011000328	0.167 	12.00 	销售	否
2020-07-11	15:46:17.718	102900005116257	0.476 	8.00 	销售	否
2020-07-11	15:46:21.046	102900005115823	0.491 	10.00 	销售	否
2020-07-11	15:47:32.945	102900005116547	0.476 	8.00 	销售	否
2020-07-11	15:50:57.187	102900005115984	0.351 	5.60 	销售	是
2020-07-11	15:52:03.410	102900005116943	0.088 	16.00 	销售	否
2020-07-11	15:52:09.960	102900005125815	0.291 	10.00 	销售	否
2020-07-11	15:54:50.934	102900051010455	0.423 	9.00 	销售	否
2020-07-11	15:55:17.295	102900005125815	0.461 	10.00 	销售	否
2020-07-11	15:55:20.887	102900011000328	0.075 	12.00 	销售	否
2020-07-11	15:56:22.775	102900005115984	0.301 	6.00 	销售	否
2020-07-11	15:57:38.811	102900005116547	0.489 	8.00 	销售	否
2020-07-11	15:58:14.326	102900005115779	0.431 	10.00 	销售	否
2020-07-11	16:00:36.042	102900005116530	0.192 	19.80 	销售	否
2020-07-11	16:00:56.029	102900005116530	0.157 	19.80 	销售	否
2020-07-11	16:00:56.167	102900005115779	0.311 	10.00 	销售	否
2020-07-11	16:01:44.643	102900005115984	0.318 	6.00 	销售	否
2020-07-11	16:01:51.269	102900051004294	0.343 	14.00 	销售	否
2020-07-11	16:02:09.625	102900051004294	0.315 	14.00 	销售	否
2020-07-11	16:02:21.734	102900005116943	0.307 	16.00 	销售	否
2020-07-11	16:02:31.890	102900005115908	0.501 	8.00 	销售	否
2020-07-11	16:02:46.515	102900005115984	0.452 	6.00 	销售	否
2020-07-11	16:02:53.000	102900005125808	0.136 	25.80 	销售	否
2020-07-11	16:08:33.314	102900005116509	0.704 	4.00 	销售	否
2020-07-11	16:08:44.375	102900011009970	0.501 	7.00 	销售	否
2020-07-11	16:08:47.232	102900005115779	0.521 	10.00 	销售	否
2020-07-11	16:10:57.843	102900005116530	0.106 	19.80 	销售	否
2020-07-11	16:11:07.093	102900005115786	0.361 	5.00 	销售	否
2020-07-11	16:11:19.438	102900011000328	0.192 	12.00 	销售	否
2020-07-11	16:11:43.919	102900005115908	0.251 	8.00 	销售	否
2020-07-11	16:12:23.638	102900005115908	0.226 	8.00 	销售	否
2020-07-11	16:12:24.218	102900005116714	0.358 	14.00 	销售	否
2020-07-11	16:12:35.655	102900051010455	0.858 	9.00 	销售	否
2020-07-11	16:12:59.093	102900005115984	0.401 	6.00 	销售	否
2020-07-11	16:13:26.182	102900011000328	0.409 	12.00 	销售	否
2020-07-11	16:13:26.333	102900005125815	0.231 	10.00 	销售	否
2020-07-11	16:13:57.710	102900005125808	0.116 	25.80 	销售	否
2020-07-11	16:13:58.271	102900005116530	0.182 	19.80 	销售	否
2020-07-11	16:13:58.673	102900005116257	0.526 	8.00 	销售	否
2020-07-11	16:14:07.812	102900051010455	0.267 	9.00 	销售	否
2020-07-11	16:14:40.405	102900005115984	0.435 	5.30 	销售	是
2020-07-11	16:15:29.315	102900005116509	0.704 	3.50 	销售	是
2020-07-11	16:15:29.458	102900005115779	0.381 	8.80 	销售	是
2020-07-11	16:15:30.170	102900005115984	0.418 	5.30 	销售	是
2020-07-11	16:15:30.315	102900011009970	0.702 	6.20 	销售	是
2020-07-11	16:15:30.458	102900011000328	0.209 	10.60 	销售	是
2020-07-11	16:16:24.071	102900005115793	0.632 	16.00 	销售	否
2020-07-11	16:16:32.609	102900005116714	0.444 	14.00 	销售	否
2020-07-11	16:17:28.687	102900051010455	0.390 	8.20 	销售	是
2020-07-11	16:18:23.256	102900051010455	0.356 	9.00 	销售	否
2020-07-11	16:18:23.825	102900011000328	0.626 	12.00 	销售	否
2020-07-11	16:18:37.912	102900011000328	0.351 	12.00 	销售	否
2020-07-11	16:18:38.905	102900005115786	0.341 	5.00 	销售	否
2020-07-11	16:19:12.906	102900005115984	0.234 	6.00 	销售	否
2020-07-11	16:19:14.695	102900011008522	0.990 	8.00 	销售	否
2020-07-11	16:19:14.989	102900005115984	0.636 	6.00 	销售	否
2020-07-11	16:19:15.136	102900011009970	0.573 	7.00 	销售	否
2020-07-11	16:19:24.109	102900005115984	0.318 	6.00 	销售	否
2020-07-11	16:19:33.962	102900005116899	0.494 	16.00 	销售	否
2020-07-11	16:19:54.561	102900051004294	0.215 	14.00 	销售	否
2020-07-11	16:19:56.981	102900051004294	0.229 	14.00 	销售	否
2020-07-11	16:19:57.468	102900005115779	0.421 	10.00 	销售	否
2020-07-11	16:20:49.984	102900005115779	0.411 	10.00 	销售	否
2020-07-11	16:21:32.447	102900005115984	0.351 	6.00 	销售	否
2020-07-11	16:23:10.102	102900005116714	0.401 	14.00 	销售	否
2020-07-11	16:23:28.100	102900005115823	0.341 	10.00 	销售	否
2020-07-11	16:24:06.283	102900051010455	0.757 	9.00 	销售	否
2020-07-11	16:25:10.922	102900011000328	0.167 	12.00 	销售	否
2020-07-11	16:25:38.531	102900011009970	0.358 	7.00 	销售	否
2020-07-11	16:26:02.108	102900051010455	0.390 	9.00 	销售	否
2020-07-11	16:26:48.359	102900005116509	0.955 	4.00 	销售	否
2020-07-11	16:28:12.500	102900011009970	0.344 	7.00 	销售	否
2020-07-11	16:28:20.370	102900005116943	0.100 	16.00 	销售	否
2020-07-11	16:28:21.151	102900051010455	0.613 	9.00 	销售	否
2020-07-11	16:28:26.328	102900005115823	0.611 	10.00 	销售	否
2020-07-11	16:28:29.593	102900005115984	0.301 	6.00 	销售	否
2020-07-11	16:30:33.718	102900011000328	0.326 	12.00 	销售	否
2020-07-11	16:31:24.801	102900005116233	0.251 	10.00 	销售	否
2020-07-11	16:31:25.091	102900011009970	0.559 	7.00 	销售	否
2020-07-11	16:31:35.437	102900005116509	0.503 	4.00 	销售	否
2020-07-11	16:31:45.031	102900011009970	0.358 	7.00 	销售	否
2020-07-11	16:32:37.401	102900005115984	0.401 	6.00 	销售	否
2020-07-11	16:33:11.656	102900005116257	0.652 	8.00 	销售	否
2020-07-11	16:33:37.373	102900005115793	0.394 	16.00 	销售	否
2020-07-11	16:33:47.125	102900005116530	0.202 	19.80 	销售	否
2020-07-11	16:34:53.517	102900005116912	0.064 	14.00 	销售	否
2020-07-11	16:35:39.953	102900011009970	0.186 	7.00 	销售	否
2020-07-11	16:35:41.363	102900005115984	0.167 	6.00 	销售	否
2020-07-11	16:37:05.391	102900005118831	1.000 	6.90 	销售	否
2020-07-11	16:38:06.359	102900005116714	0.529 	14.00 	销售	否
2020-07-11	16:38:06.507	102900011008522	0.326 	8.00 	销售	否
2020-07-11	16:39:15.561	102900011000328	0.484 	12.00 	销售	否
2020-07-11	16:39:40.979	102900051010455	0.267 	9.00 	销售	否
2020-07-11	16:40:47.017	102900011000328	0.417 	12.00 	销售	否
2020-07-11	16:40:47.046	102900005116530	0.121 	19.80 	销售	否
2020-07-11	16:42:57.205	102900005115908	0.539 	8.00 	销售	否
2020-07-11	16:44:04.172	102900005125815	0.261 	10.00 	销售	否
2020-07-11	16:44:18.482	102900005115984	0.284 	6.00 	销售	否
2020-07-11	16:44:18.914	102900011009970	0.373 	7.00 	销售	否
2020-07-11	16:45:12.140	102900005116943	0.119 	16.00 	销售	否
2020-07-11	16:45:14.467	102900005115786	0.361 	5.00 	销售	否
2020-07-11	16:45:17.326	102900005115984	0.585 	6.00 	销售	否
2020-07-11	16:46:04.203	102900051004294	0.136 	14.00 	销售	否
2020-07-11	16:46:27.453	102900005125815	0.241 	10.00 	销售	否
2020-07-11	16:48:27.795	102900005115823	0.441 	9.60 	销售	是
2020-07-11	16:48:30.561	102900005116530	0.227 	19.10 	销售	是
2020-07-11	16:49:09.045	102900005123880	0.309 	11.60 	销售	是
2020-07-11	16:50:29.606	102900005115984	0.652 	6.00 	销售	否
2020-07-11	16:50:52.248	102900011008522	0.714 	7.60 	销售	是
2020-07-11	16:50:57.878	102900005115984	0.368 	6.00 	销售	否
2020-07-11	16:51:21.498	102900005125815	0.210 	9.60 	销售	是
2020-07-11	16:52:49.358	102900005125815	0.231 	10.00 	销售	否
2020-07-11	16:53:34.060	102900005116714	0.951 	14.00 	销售	否
2020-07-11	16:53:35.502	102900011009970	0.444 	7.00 	销售	否
2020-07-11	16:55:09.069	102900005116257	0.263 	8.00 	销售	否
2020-07-11	16:55:18.441	102900005115908	0.489 	7.20 	销售	是
2020-07-11	16:55:29.217	102900011006948	0.473 	18.00 	销售	否
2020-07-11	16:55:33.271	102900005116912	0.150 	14.00 	销售	否
2020-07-11	16:55:33.416	102900005118831	1.000 	6.90 	销售	否
2020-07-11	16:55:51.483	102900051010455	0.434 	9.00 	销售	否
2020-07-11	16:56:25.972	102900005115984	0.385 	6.00 	销售	否
2020-07-11	16:57:07.763	102900005118831	1.000 	6.90 	销售	否
2020-07-11	16:57:14.206	102900005115984	0.401 	6.00 	销售	否
2020-07-11	17:00:55.814	102900005116530	0.126 	19.80 	销售	否
2020-07-11	17:00:56.248	102900005118831	1.000 	6.90 	销售	否
2020-07-11	17:00:56.821	102900011009970	0.244 	7.00 	销售	否
2020-07-11	17:00:56.966	102900011009970	0.301 	7.00 	销售	否
2020-07-11	17:01:23.062	102900005115984	0.318 	5.70 	销售	是
2020-07-11	17:01:36.592	102900005115984	0.268 	6.00 	销售	否
2020-07-11	17:02:02.326	102900005116530	0.157 	19.80 	销售	否
2020-07-11	17:02:04.623	102900005117056	0.160 	10.00 	销售	否
2020-07-11	17:02:06.109	102900011000328	0.359 	11.40 	销售	是
2020-07-11	17:02:35.431	102900005116530	0.217 	19.80 	销售	否
2020-07-11	17:02:38.968	102900011009970	0.530 	6.60 	销售	是
2020-07-11	17:02:51.343	102900005116257	0.627 	7.60 	销售	是
2020-07-11	17:03:05.843	102900005115823	0.251 	9.50 	销售	是
2020-07-11	17:03:16.728	102900005116714	0.422 	14.00 	销售	否
2020-07-11	17:04:45.015	102900011000328	0.134 	12.00 	销售	否
2020-07-11	17:04:45.304	102900005116257	0.389 	8.00 	销售	否
2020-07-11	17:05:29.248	102900011000328	0.384 	12.00 	销售	否
2020-07-11	17:05:34.811	102900051004294	0.272 	14.00 	销售	否
2020-07-11	17:06:02.384	102900011008522	0.627 	8.00 	销售	否
2020-07-11	17:06:02.531	102900011006948	0.306 	18.00 	销售	否
2020-07-11	17:06:02.679	102900005115786	0.382 	5.00 	销售	否
2020-07-11	17:06:02.796	102900005116509	0.578 	3.70 	销售	是
2020-07-11	17:07:06.641	102900005116509	0.754 	4.00 	销售	否
2020-07-11	17:07:30.043	102900005116530	0.106 	19.80 	销售	否
2020-07-11	17:07:35.082	102900011000328	0.250 	12.00 	销售	否
2020-07-11	17:07:42.201	102900011009970	0.716 	7.00 	销售	否
2020-07-11	17:07:49.936	102900005116257	0.376 	8.00 	销售	否
2020-07-11	17:08:10.906	102900005115908	0.526 	8.00 	销售	否
2020-07-11	17:08:46.936	102900005116530	0.172 	15.30 	销售	是
2020-07-11	17:08:58.984	102900011009970	0.229 	7.00 	销售	否
2020-07-11	17:08:59.264	102900005116899	0.163 	16.00 	销售	否
2020-07-11	17:08:59.688	102900005115823	0.251 	10.00 	销售	否
2020-07-11	17:11:30.920	102900011009970	0.358 	7.00 	销售	否
2020-07-11	17:11:43.842	102900011000328	0.259 	12.00 	销售	否
2020-07-11	17:12:04.639	102900005115984	0.368 	6.00 	销售	否
2020-07-11	17:12:44.747	102900005115908	0.389 	8.00 	销售	否
2020-07-11	17:12:46.322	102900051010455	0.334 	9.00 	销售	否
2020-07-11	17:12:49.732	102900005115984	0.334 	6.00 	销售	否
2020-07-11	17:12:50.320	102900005116257	0.376 	8.00 	销售	否
2020-07-11	17:15:04.806	102900005116257	0.877 	8.00 	销售	否
2020-07-11	17:16:24.046	102900005115793	0.626 	14.70 	销售	是
2020-07-11	17:17:00.419	102900005115786	0.281 	5.00 	销售	否
2020-07-11	17:18:14.583	102900005116714	0.444 	14.00 	销售	否
2020-07-11	17:18:14.736	102900005115984	0.284 	6.00 	销售	否
2020-07-11	17:18:14.891	102900011000328	0.159 	12.00 	销售	否
2020-07-11	17:18:19.609	102900005116509	0.327 	4.00 	销售	否
2020-07-11	17:18:57.724	102900005116257	0.739 	8.00 	销售	否
2020-07-11	17:19:37.250	102900005116257	0.238 	8.00 	销售	否
2020-07-11	17:19:56.129	102900005116714	0.429 	14.00 	销售	否
2020-07-11	17:19:56.980	102900005116530	0.066 	19.80 	销售	否
2020-07-11	17:20:45.819	102900011008522	0.602 	8.00 	销售	否
2020-07-11	17:20:47.396	102900005116714	0.422 	14.00 	销售	否
2020-07-11	17:20:47.817	102900011000328	0.317 	12.00 	销售	否
2020-07-11	17:20:50.246	102900011009970	0.673 	7.00 	销售	否
2020-07-11	17:20:51.706	102900051004294	0.229 	14.00 	销售	否
2020-07-11	17:21:10.078	102900011000328	0.267 	11.20 	销售	是
2020-07-11	17:21:27.514	102900005115984	0.987 	6.00 	销售	否
2020-07-11	17:22:04.488	102900011000328	0.301 	12.00 	销售	否
2020-07-11	17:22:05.610	102900005116714	0.444 	14.00 	销售	否
2020-07-11	17:22:30.468	102900005115984	0.485 	6.00 	销售	否
2020-07-11	17:22:47.687	102900011009970	0.731 	6.50 	销售	是
2020-07-11	17:24:38.123	102900005116714	0.515 	11.90 	销售	是
2020-07-11	17:25:17.139	102900005116257	0.589 	6.80 	销售	是
2020-07-11	17:25:39.901	102900005116714	0.615 	12.70 	销售	是
2020-07-11	17:27:35.951	102900005116714	0.594 	12.10 	销售	是
2020-07-11	17:27:36.289	102900005116257	0.326 	8.00 	销售	否
2020-07-11	17:27:36.872	102900005125815	0.170 	10.00 	销售	否
2020-07-11	17:28:42.611	102900011008522	0.714 	8.00 	销售	否
2020-07-11	17:28:50.968	102900011008522	0.639 	8.00 	销售	否
2020-07-11	17:29:21.455	102900005115984	0.468 	6.00 	销售	否
2020-07-11	17:29:22.381	102900051010455	0.668 	9.00 	销售	否
2020-07-11	17:29:32.186	102900005118831	1.000 	6.90 	销售	否
2020-07-11	17:29:44.063	102900005115762	0.582 	4.60 	销售	是
2020-07-11	17:29:44.213	102900005115823	0.210 	9.20 	销售	是
2020-07-11	17:29:49.593	102900005116509	0.352 	4.00 	销售	否
2020-07-11	17:29:56.613	102900005115779	0.120 	10.00 	销售	否
2020-07-11	17:30:35.185	102900005115823	0.752 	10.00 	销售	否
2020-07-11	17:30:36.061	102900005116509	0.678 	4.00 	销售	否
2020-07-11	17:32:13.250	102900005118831	1.000 	6.90 	销售	否
